Current, Voltage, Capacity, Cumulative_capacity, Seconds, Test_State, SOC
-9.99854e-05,4.05686,-3.00952e-05,-0.00268757,07/17/2024 09:50:44.434907200,4,-0.000123908
-9.99854e-05,4.05686,-3.00942e-05,-0.00271766,07/17/2024 09:50:45.518457740,4,-0.000125296
-9.99855e-05,4.05685,-3.00961e-05,-0.00274776,07/17/2024 09:50:46.602075620,4,-0.000126683
-9.99854e-05,4.05686,-3.0094e-05,-0.00277785,07/17/2024 09:50:47.685619780,4,-0.000128071
-9.99856e-05,4.05685,-3.00945e-05,-0.00280795,07/17/2024 09:50:48.769179220,4,-0.000129458
-9.99854e-05,4.05685,-3.00944e-05,-0.00283804,07/17/2024 09:50:49.852735460,4,-0.000130846
-9.99853e-05,4.05685,-3.00943e-05,-0.00286814,07/17/2024 09:50:50.936289340,4,-0.000132233
-9.99854e-05,4.05685,-3.00941e-05,-0.00289823,07/17/2024 09:50:52.019834480,4,-0.000133621
-9.99852e-05,4.05684,-3.00955e-05,-0.00292833,07/17/2024 09:50:53.103432320,4,-0.000135008
-9.99854e-05,4.05684,-3.00939e-05,-0.00295842,07/17/2024 09:50:54.186969560,4,-0.000136396
-9.99854e-05,4.05684,-3.00941e-05,-0.00298852,07/17/2024 09:50:55.270516340,4,-0.000137783
-9.99854e-05,4.05684,-3.00949e-05,-0.00301861,07/17/2024 09:50:56.354089520,4,-0.000139171
-9.99854e-05,4.05684,-3.00943e-05,-0.0030487,07/17/2024 09:50:57.437640920,4,-0.000140558
-9.99854e-05,4.05683,-3.00951e-05,-0.0030788,07/17/2024 09:50:58.521221580,4,-0.000141946
-9.99853e-05,4.05683,-3.00974e-05,-0.0031089,07/17/2024 09:50:59.604886060,4,-0.000143333
-9.99854e-05,4.05683,-3.00945e-05,-0.00313899,07/17/2024 09:51:00.688445660,4,-0.000144721
-9.99854e-05,4.05683,-3.00948e-05,-0.00316909,07/17/2024 09:51:01.772017520,4,-0.000146108
-9.99856e-05,4.05682,-3.0096e-05,-0.00319918,07/17/2024 09:51:02.855628760,4,-0.000147496
-9.99853e-05,4.05682,-3.00939e-05,-0.00322928,07/17/2024 09:51:03.939169600,4,-0.000148883
-9.99854e-05,4.05682,-3.00946e-05,-0.00325937,07/17/2024 09:51:05.022735160,4,-0.000150271
-9.99854e-05,4.05682,-3.00965e-05,-0.00328947,07/17/2024 09:51:06.106368560,4,-0.000151658
-9.99854e-05,4.05682,-3.00942e-05,-0.00331956,07/17/2024 09:51:07.189917000,4,-0.000153046
-9.99853e-05,4.05682,-3.00947e-05,-0.00334966,07/17/2024 09:51:08.273485220,4,-0.000154433
-9.99855e-05,4.05682,-3.00945e-05,-0.00337975,07/17/2024 09:51:09.357043000,4,-0.000155821
-9.99854e-05,4.05682,-3.00944e-05,-0.00340985,07/17/2024 09:51:10.440598060,4,-0.000157208
-9.99854e-05,4.05682,-3.00944e-05,-0.00343994,07/17/2024 09:51:11.524155320,4,-0.000158596
-9.99854e-05,4.05681,-3.00935e-05,-0.00347003,07/17/2024 09:51:12.607680360,4,-0.000159983
-9.99855e-05,4.05681,-3.00941e-05,-0.00350013,07/17/2024 09:51:13.691226040,4,-0.000161371
-9.99854e-05,4.05681,-3.00944e-05,-0.00353022,07/17/2024 09:51:14.774783920,4,-0.000162758
-9.99854e-05,4.0568,-3.00943e-05,-0.00356032,07/17/2024 09:51:15.858336000,4,-0.000164145
-9.99855e-05,4.0568,-3.0094e-05,-0.00359041,07/17/2024 09:51:16.941876900,4,-0.000165533
-9.99853e-05,4.0568,-3.00943e-05,-0.0036205,07/17/2024 09:51:18.025429320,4,-0.00016692
-9.99855e-05,4.0568,-3.01093e-05,-0.00365061,07/17/2024 09:51:19.109520360,4,-0.000168309
-9.99852e-05,4.05679,-3.00943e-05,-0.00368071,07/17/2024 09:51:20.193073760,4,-0.000169696
-9.99853e-05,4.05679,-3.00955e-05,-0.0037108,07/17/2024 09:51:21.276671760,4,-0.000171084
-9.99853e-05,4.05679,-3.00945e-05,-0.0037409,07/17/2024 09:51:22.360233660,4,-0.000172471
-9.99854e-05,4.05679,-3.00942e-05,-0.00377099,07/17/2024 09:51:23.443782380,4,-0.000173859
-9.99854e-05,4.05679,-3.00945e-05,-0.00380109,07/17/2024 09:51:24.527342500,4,-0.000175246
-9.99854e-05,4.05678,-3.00946e-05,-0.00383118,07/17/2024 09:51:25.610905680,4,-0.000176634
-9.99855e-05,4.05679,-3.00939e-05,-0.00386127,07/17/2024 09:51:26.694441500,4,-0.000178021
-9.99853e-05,4.05677,-3.00949e-05,-0.00389137,07/17/2024 09:51:27.778016660,4,-0.000179408
-9.99854e-05,4.05677,-3.00945e-05,-0.00392146,07/17/2024 09:51:28.861576700,4,-0.000180796
-9.99855e-05,4.05678,-3.00949e-05,-0.00395156,07/17/2024 09:51:29.945152080,4,-0.000182183
-9.99854e-05,4.05677,-3.00946e-05,-0.00398165,07/17/2024 09:51:31.028715520,4,-0.000183571
-9.99854e-05,4.05677,-3.00944e-05,-0.00401175,07/17/2024 09:51:32.112272360,4,-0.000184958
-9.99853e-05,4.05677,-3.00943e-05,-0.00404184,07/17/2024 09:51:33.195824500,4,-0.000186346
-9.99853e-05,4.05677,-3.00944e-05,-0.00407194,07/17/2024 09:51:34.279380400,4,-0.000187733
-9.99854e-05,4.05677,-3.00946e-05,-0.00410203,07/17/2024 09:51:35.362944320,4,-0.000189121
-9.99853e-05,4.05676,-3.00959e-05,-0.00413213,07/17/2024 09:51:36.446554880,4,-0.000190508
-9.99853e-05,4.05676,-3.00945e-05,-0.00416222,07/17/2024 09:51:37.530116960,4,-0.000191896
-9.99856e-05,4.05676,-3.00939e-05,-0.00419232,07/17/2024 09:51:38.613652680,4,-0.000193283
-9.99854e-05,4.05676,-3.00959e-05,-0.00422241,07/17/2024 09:51:39.697262440,4,-0.000194671
-9.99855e-05,4.05675,-3.00946e-05,-0.00425251,07/17/2024 09:51:40.780827180,4,-0.000196058
-9.99855e-05,4.05676,-3.00948e-05,-0.0042826,07/17/2024 09:51:41.864395600,4,-0.000197446
-9.99854e-05,4.05676,-3.00941e-05,-0.00431269,07/17/2024 09:51:42.947939660,4,-0.000198833
-9.99854e-05,4.05675,-3.00946e-05,-0.00434279,07/17/2024 09:51:44.031503880,4,-0.000200221
-9.99853e-05,4.05675,-3.00947e-05,-0.00437288,07/17/2024 09:51:45.115071140,4,-0.000201608
-9.99854e-05,4.05674,-3.00948e-05,-0.00440298,07/17/2024 09:51:46.198642720,4,-0.000202996
-9.99854e-05,4.05674,-3.00943e-05,-0.00443307,07/17/2024 09:51:47.282196600,4,-0.000204383
-9.99853e-05,4.05674,-3.00946e-05,-0.00446317,07/17/2024 09:51:48.365763340,4,-0.000205771
-9.99855e-05,4.05674,-3.00944e-05,-0.00449326,07/17/2024 09:51:49.449319680,4,-0.000207158
-9.99854e-05,4.05675,-3.00947e-05,-0.00452336,07/17/2024 09:51:50.532885060,4,-0.000208546
-9.99854e-05,4.05674,-3.00942e-05,-0.00455345,07/17/2024 09:51:51.616432440,4,-0.000209933
-9.99855e-05,4.05674,-3.0094e-05,-0.00458355,07/17/2024 09:51:52.699975200,4,-0.000211321
-9.99854e-05,4.05674,-3.00942e-05,-0.00461364,07/17/2024 09:51:53.783523900,4,-0.000212708
-9.99854e-05,4.05673,-3.00957e-05,-0.00464374,07/17/2024 09:51:54.867129080,4,-0.000214096
-9.99854e-05,4.05673,-3.00942e-05,-0.00467383,07/17/2024 09:51:55.950678780,4,-0.000215483
-9.99854e-05,4.05673,-3.00944e-05,-0.00470392,07/17/2024 09:51:57.034236440,4,-0.000216871
-9.99853e-05,4.05672,-3.00968e-05,-0.00473402,07/17/2024 09:51:58.117881940,4,-0.000218258
-9.99855e-05,4.05672,-3.00943e-05,-0.00476411,07/17/2024 09:51:59.201434500,4,-0.000219646
-9.99854e-05,4.05672,-3.00947e-05,-0.00479421,07/17/2024 09:52:00.285000040,4,-0.000221033
-9.99854e-05,4.05672,-3.00946e-05,-0.0048243,07/17/2024 09:52:01.368564760,4,-0.000222421
-9.99854e-05,4.05672,-3.00944e-05,-0.0048544,07/17/2024 09:52:02.452119740,4,-0.000223808
-9.99854e-05,4.05672,-3.00944e-05,-0.00488449,07/17/2024 09:52:03.535677660,4,-0.000225196
-9.99855e-05,4.05671,-3.00947e-05,-0.00491459,07/17/2024 09:52:04.619244880,4,-0.000226583
-9.99854e-05,4.05671,-3.00944e-05,-0.00494468,07/17/2024 09:52:05.702803180,4,-0.000227971
-9.99855e-05,4.05671,-3.00944e-05,-0.00497478,07/17/2024 09:52:06.786357400,4,-0.000229358
-9.99855e-05,4.05671,-3.01047e-05,-0.00500488,07/17/2024 09:52:07.870284080,4,-0.000230746
-9.99854e-05,4.0567,-3.00951e-05,-0.00503498,07/17/2024 09:52:08.953865280,4,-0.000232134
-9.99855e-05,4.05671,-3.00946e-05,-0.00506507,07/17/2024 09:52:10.037429920,4,-0.000233521
-9.99855e-05,4.0567,-3.00947e-05,-0.00509517,07/17/2024 09:52:11.120996460,4,-0.000234909
-9.99854e-05,4.0567,-3.00945e-05,-0.00512526,07/17/2024 09:52:12.204557080,4,-0.000236296
-9.99853e-05,4.0567,-3.00963e-05,-0.00515536,07/17/2024 09:52:13.288183480,4,-0.000237684
-9.99854e-05,4.0567,-3.00949e-05,-0.00518545,07/17/2024 09:52:14.371757980,4,-0.000239071
-9.99854e-05,4.0567,-3.00943e-05,-0.00521555,07/17/2024 09:52:15.455311460,4,-0.000240459
-9.99854e-05,4.05669,-3.00946e-05,-0.00524564,07/17/2024 09:52:16.538873200,4,-0.000241846
-9.99854e-05,4.05669,-3.0095e-05,-0.00527574,07/17/2024 09:52:17.622452160,4,-0.000243234
-9.99855e-05,4.05669,-3.00945e-05,-0.00530583,07/17/2024 09:52:18.706011100,4,-0.000244621
-9.99854e-05,4.05669,-3.00945e-05,-0.00533592,07/17/2024 09:52:19.789569920,4,-0.000246008
-9.99854e-05,4.05668,-3.00947e-05,-0.00536602,07/17/2024 09:52:20.873138820,4,-0.000247396
-9.99854e-05,4.05668,-3.00946e-05,-0.00539611,07/17/2024 09:52:21.956702460,4,-0.000248783
-9.99854e-05,4.05668,-3.00947e-05,-0.00542621,07/17/2024 09:52:23.040271320,4,-0.000250171
-9.99855e-05,4.05668,-3.00946e-05,-0.0054563,07/17/2024 09:52:24.123832780,4,-0.000251558
-9.99853e-05,4.05668,-3.00945e-05,-0.0054864,07/17/2024 09:52:25.207395340,4,-0.000252946
-9.99854e-05,4.05667,-3.0095e-05,-0.00551649,07/17/2024 09:52:26.290971960,4,-0.000254333
-9.99855e-05,4.05668,-3.0095e-05,-0.00554659,07/17/2024 09:52:27.374549400,4,-0.000255721
-9.99855e-05,4.05667,-3.00949e-05,-0.00557668,07/17/2024 09:52:28.458125100,4,-0.000257108
-9.99854e-05,4.05666,-3.00951e-05,-0.00560678,07/17/2024 09:52:29.541708840,4,-0.000258496
-9.99855e-05,4.05666,-3.00941e-05,-0.00563687,07/17/2024 09:52:30.625254320,4,-0.000259883
-9.99855e-05,4.05667,-3.00963e-05,-0.00566697,07/17/2024 09:52:31.708877040,4,-0.000261271
-9.99855e-05,4.05666,-3.00948e-05,-0.00569706,07/17/2024 09:52:32.792447800,4,-0.000262658
-9.99853e-05,4.05666,-3.00947e-05,-0.00572716,07/17/2024 09:52:33.876015660,4,-0.000264046
-9.99854e-05,4.05666,-3.00937e-05,-0.00575725,07/17/2024 09:52:34.959548440,4,-0.000265433
-9.99854e-05,4.05666,-3.00948e-05,-0.00578735,07/17/2024 09:52:36.043118000,4,-0.000266821
-9.99855e-05,4.05666,-3.00943e-05,-0.00581744,07/17/2024 09:52:37.126670060,4,-0.000268208
-9.99853e-05,4.05665,-3.00939e-05,-0.00584753,07/17/2024 09:52:38.210211040,4,-0.000269596
-9.99854e-05,4.05666,-3.00945e-05,-0.00587763,07/17/2024 09:52:39.293771180,4,-0.000270983
-9.99854e-05,4.05665,-3.00944e-05,-0.00590772,07/17/2024 09:52:40.377327780,4,-0.000272371
-9.99853e-05,4.05665,-3.00939e-05,-0.00593782,07/17/2024 09:52:41.460868120,4,-0.000273758
-9.99855e-05,4.05665,-3.00943e-05,-0.00596791,07/17/2024 09:52:42.544421940,4,-0.000275146
-9.99855e-05,4.05665,-3.00942e-05,-0.00599801,07/17/2024 09:52:43.627970860,4,-0.000276533
-9.99855e-05,4.05665,-3.00934e-05,-0.0060281,07/17/2024 09:52:44.711491200,4,-0.000277921
-9.99854e-05,4.05664,-3.00936e-05,-0.00605819,07/17/2024 09:52:45.795019520,4,-0.000279308
-9.99855e-05,4.05664,-3.00944e-05,-0.00608829,07/17/2024 09:52:46.878574280,4,-0.000280696
-9.99853e-05,4.05664,-3.00943e-05,-0.00611838,07/17/2024 09:52:47.962128420,4,-0.000282083
-9.99855e-05,4.05664,-3.00945e-05,-0.00614848,07/17/2024 09:52:49.045687980,4,-0.000283471
-9.99854e-05,4.05664,-3.00958e-05,-0.00617857,07/17/2024 09:52:50.129295480,4,-0.000284858
-9.99854e-05,4.05663,-3.00943e-05,-0.00620867,07/17/2024 09:52:51.212846460,4,-0.000286246
-9.99855e-05,4.05664,-3.85798e-05,-0.00624725,07/17/2024 09:52:52.601918700,4,-0.000288024
-9.99853e-05,4.05663,-3.00944e-05,-0.00627734,07/17/2024 09:52:53.685474880,4,-0.000289412
-9.99854e-05,4.05663,-3.00936e-05,-0.00630743,07/17/2024 09:52:54.769003800,4,-0.000290799
-9.99855e-05,4.05663,-3.01046e-05,-0.00633754,07/17/2024 09:52:55.852926520,4,-0.000292187
-9.99855e-05,4.05663,-3.00945e-05,-0.00636763,07/17/2024 09:52:56.936485000,4,-0.000293575
-9.99854e-05,4.05662,-3.00956e-05,-0.00639773,07/17/2024 09:52:58.020086080,4,-0.000294962
-9.99854e-05,4.05662,-3.00944e-05,-0.00642782,07/17/2024 09:52:59.103641540,4,-0.00029635
-9.99854e-05,4.05662,-3.00972e-05,-0.00645792,07/17/2024 09:53:00.187298520,4,-0.000297737
-9.99855e-05,4.05662,-3.0094e-05,-0.00648801,07/17/2024 09:53:01.270841220,4,-0.000299125
-9.99854e-05,4.05662,-3.00944e-05,-0.00651811,07/17/2024 09:53:02.354398460,4,-0.000300512
-9.99854e-05,4.05661,-3.00944e-05,-0.0065482,07/17/2024 09:53:03.437954680,4,-0.0003019
-9.99854e-05,4.05661,-3.00941e-05,-0.0065783,07/17/2024 09:53:04.521501640,4,-0.000303287
-9.99854e-05,4.05661,-3.00939e-05,-0.00660839,07/17/2024 09:53:05.605040440,4,-0.000304675
-9.99854e-05,4.05661,-3.00947e-05,-0.00663849,07/17/2024 09:53:06.688607720,4,-0.000306062
-9.99854e-05,4.05661,-3.00941e-05,-0.00666858,07/17/2024 09:53:07.772154240,4,-0.000307449
-9.99854e-05,4.05661,-3.00943e-05,-0.00669867,07/17/2024 09:53:08.855706280,4,-0.000308837
-9.99854e-05,4.0566,-3.00944e-05,-0.00672877,07/17/2024 09:53:09.939264160,4,-0.000310224
-9.99854e-05,4.0566,-3.00939e-05,-0.00675886,07/17/2024 09:53:11.022802840,4,-0.000311612
-9.99855e-05,4.0566,-3.00942e-05,-0.00678896,07/17/2024 09:53:12.106352180,4,-0.000312999
-9.99854e-05,4.0566,-3.00951e-05,-0.00681905,07/17/2024 09:53:13.189933480,4,-0.000314387
-9.99854e-05,4.0566,-3.00943e-05,-0.00684915,07/17/2024 09:53:14.273484800,4,-0.000315774
-9.99854e-05,4.0566,-3.00943e-05,-0.00687924,07/17/2024 09:53:15.357037100,4,-0.000317162
-9.99854e-05,4.0566,-3.00961e-05,-0.00690934,07/17/2024 09:53:16.440654760,4,-0.000318549
-9.99855e-05,4.05659,-3.00944e-05,-0.00693943,07/17/2024 09:53:17.524212020,4,-0.000319937
-9.99856e-05,4.05659,-3.00934e-05,-0.00696952,07/17/2024 09:53:18.607730180,4,-0.000321324
-9.99855e-05,4.05659,-3.00974e-05,-0.00699962,07/17/2024 09:53:19.691395620,4,-0.000322712
-9.99854e-05,4.05659,-3.00941e-05,-0.00702972,07/17/2024 09:53:20.774942780,4,-0.000324099
-9.99855e-05,4.05659,-3.00937e-05,-0.00705981,07/17/2024 09:53:21.858473900,4,-0.000325487
-9.99855e-05,4.05659,-3.00944e-05,-0.0070899,07/17/2024 09:53:22.942030920,4,-0.000326874
-9.99854e-05,4.05658,-3.00947e-05,-0.00712,07/17/2024 09:53:24.025596860,4,-0.000328262
-9.99854e-05,4.05658,-3.00949e-05,-0.00715009,07/17/2024 09:53:25.109171020,4,-0.000329649
-9.99854e-05,4.05658,-3.00945e-05,-0.00718019,07/17/2024 09:53:26.192731600,4,-0.000331037
-9.99854e-05,4.05658,-3.00943e-05,-0.00721028,07/17/2024 09:53:27.276283640,4,-0.000332424
-9.99854e-05,4.05657,-3.00944e-05,-0.00724038,07/17/2024 09:53:28.359841280,4,-0.000333812
-9.99854e-05,4.05658,-3.00945e-05,-0.00727047,07/17/2024 09:53:29.443401900,4,-0.000335199
-9.99855e-05,4.05657,-3.00947e-05,-0.00730057,07/17/2024 09:53:30.526966820,4,-0.000336587
-9.99853e-05,4.05657,-3.00948e-05,-0.00733066,07/17/2024 09:53:31.610540200,4,-0.000337974
-9.99854e-05,4.05657,-3.00944e-05,-0.00736075,07/17/2024 09:53:32.694095940,4,-0.000339362
-9.99854e-05,4.05657,-3.00947e-05,-0.00739085,07/17/2024 09:53:33.777665340,4,-0.000340749
-9.99853e-05,4.05656,-3.00959e-05,-0.00742095,07/17/2024 09:53:34.861277560,4,-0.000342137
-9.99854e-05,4.05656,-3.00945e-05,-0.00745104,07/17/2024 09:53:35.944837900,4,-0.000343524
-9.99854e-05,4.05656,-3.00947e-05,-0.00748113,07/17/2024 09:53:37.028405800,4,-0.000344912
-9.99854e-05,4.05656,-3.00969e-05,-0.00751123,07/17/2024 09:53:38.112052000,4,-0.000346299
-9.99854e-05,4.05655,-3.00975e-05,-0.00754133,07/17/2024 09:53:39.195719220,4,-0.000347687
-9.99854e-05,4.05656,-3.00942e-05,-0.00757142,07/17/2024 09:53:40.279268160,4,-0.000349074
-9.99854e-05,4.05656,-3.0095e-05,-0.00760152,07/17/2024 09:53:41.362845780,4,-0.000350462
-9.99854e-05,4.05655,-3.00944e-05,-0.00763161,07/17/2024 09:53:42.446401260,4,-0.000351849
-9.99854e-05,4.05655,-3.00944e-05,-0.00766171,07/17/2024 09:53:43.529956160,4,-0.000353237
-9.99854e-05,4.05654,-3.01084e-05,-0.00769182,07/17/2024 09:53:44.614018120,4,-0.000354625
-9.99854e-05,4.05655,-3.00948e-05,-0.00772191,07/17/2024 09:53:45.697589060,4,-0.000356012
-9.99854e-05,4.05654,-3.00955e-05,-0.00775201,07/17/2024 09:53:46.781184120,4,-0.0003574
-9.99853e-05,4.05654,-3.00943e-05,-0.0077821,07/17/2024 09:53:47.864737340,4,-0.000358787
-9.99854e-05,4.05654,-3.00946e-05,-0.00781219,07/17/2024 09:53:48.948299260,4,-0.000360175
-9.99854e-05,4.05654,-3.0096e-05,-0.00784229,07/17/2024 09:53:50.031911640,4,-0.000361562
-9.99853e-05,4.05654,-3.00945e-05,-0.00787238,07/17/2024 09:53:51.115474140,4,-0.00036295
-9.99854e-05,4.05653,-3.00947e-05,-0.00790248,07/17/2024 09:53:52.199039900,4,-0.000364337
-9.99854e-05,4.05653,-3.00947e-05,-0.00793257,07/17/2024 09:53:53.282605620,4,-0.000365725
-9.99855e-05,4.05653,-3.00947e-05,-0.00796267,07/17/2024 09:53:54.366173860,4,-0.000367112
-9.99854e-05,4.05653,-3.00949e-05,-0.00799276,07/17/2024 09:53:55.449747060,4,-0.0003685
-9.99854e-05,4.05653,-3.0095e-05,-0.00802286,07/17/2024 09:53:56.533326620,4,-0.000369887
-9.99854e-05,4.05652,-3.00944e-05,-0.00805295,07/17/2024 09:53:57.616883480,4,-0.000371275
-9.99854e-05,4.05652,-3.00943e-05,-0.00808305,07/17/2024 09:53:58.700434940,4,-0.000372662
-9.99854e-05,4.05653,-3.00944e-05,-0.00811314,07/17/2024 09:53:59.783991180,4,-0.00037405
-9.99853e-05,4.05653,-3.00946e-05,-0.00814324,07/17/2024 09:54:00.867556740,4,-0.000375437
-9.99854e-05,4.05653,-3.00945e-05,-0.00817333,07/17/2024 09:54:01.951116160,4,-0.000376825
-9.99854e-05,4.05652,-3.00942e-05,-0.00820343,07/17/2024 09:54:03.034664480,4,-0.000378212
-9.99854e-05,4.05652,-3.00947e-05,-0.00823352,07/17/2024 09:54:04.118231300,4,-0.0003796
-9.99854e-05,4.05652,-3.00956e-05,-0.00826362,07/17/2024 09:54:05.201831320,4,-0.000380987
-9.99854e-05,4.05651,-3.00944e-05,-0.00829371,07/17/2024 09:54:06.285389300,4,-0.000382375
-9.99854e-05,4.05651,-3.00944e-05,-0.0083238,07/17/2024 09:54:07.368946060,4,-0.000383762
-9.99854e-05,4.0565,-3.00963e-05,-0.0083539,07/17/2024 09:54:08.452569580,4,-0.00038515
-9.99854e-05,4.0565,-3.00948e-05,-0.008384,07/17/2024 09:54:09.536140240,4,-0.000386537
-9.99854e-05,4.05651,-3.0094e-05,-0.00841409,07/17/2024 09:54:10.619682360,4,-0.000387925
-9.99855e-05,4.05651,-3.00944e-05,-0.00844418,07/17/2024 09:54:11.703238380,4,-0.000389312
-9.99855e-05,4.05651,-3.00943e-05,-0.00847428,07/17/2024 09:54:12.786790080,4,-0.0003907
-9.99854e-05,4.0565,-3.00947e-05,-0.00850437,07/17/2024 09:54:13.870355520,4,-0.000392087
-9.99854e-05,4.0565,-3.0095e-05,-0.00853447,07/17/2024 09:54:14.953934120,4,-0.000393475
-9.99854e-05,4.0565,-3.00946e-05,-0.00856456,07/17/2024 09:54:16.037496480,4,-0.000394862
-9.99853e-05,4.0565,-3.00948e-05,-0.00859466,07/17/2024 09:54:17.121069600,4,-0.00039625
-9.99855e-05,4.0565,-3.00945e-05,-0.00862475,07/17/2024 09:54:18.204627420,4,-0.000397637
-9.99855e-05,4.05649,-3.00941e-05,-0.00865485,07/17/2024 09:54:19.288171820,4,-0.000399025
-9.99854e-05,4.05649,-3.00947e-05,-0.00868494,07/17/2024 09:54:20.371738360,4,-0.000400412
-9.99853e-05,4.05649,-3.00941e-05,-0.00871503,07/17/2024 09:54:21.455285120,4,-0.0004018
-9.99854e-05,4.05649,-3.00941e-05,-0.00874513,07/17/2024 09:54:22.538829620,4,-0.000403187
-9.99854e-05,4.05649,-3.00946e-05,-0.00877522,07/17/2024 09:54:23.622393720,4,-0.000404575
-9.99855e-05,4.05648,-3.00942e-05,-0.00880532,07/17/2024 09:54:24.705943120,4,-0.000405962
-9.99854e-05,4.05649,-3.00945e-05,-0.00883541,07/17/2024 09:54:25.789503940,4,-0.00040735
-9.99854e-05,4.05648,-3.00957e-05,-0.00886551,07/17/2024 09:54:26.873107440,4,-0.000408737
-9.99852e-05,4.05647,-3.00943e-05,-0.0088956,07/17/2024 09:54:27.956663760,4,-0.000410125
-9.99854e-05,4.05648,-3.00975e-05,-0.0089257,07/17/2024 09:54:29.040331600,4,-0.000411512
-9.99853e-05,4.05648,-3.0095e-05,-0.00895579,07/17/2024 09:54:30.123909700,4,-0.0004129
-9.99853e-05,4.05647,-3.0095e-05,-0.00898589,07/17/2024 09:54:31.207487700,4,-0.000414287
-9.99854e-05,4.05647,-3.00944e-05,-0.00901598,07/17/2024 09:54:32.291046020,4,-0.000415675
-9.99854e-05,4.05647,-3.01099e-05,-0.00904609,07/17/2024 09:54:33.375161200,4,-0.000417063
-9.99853e-05,4.05647,-3.00949e-05,-0.00907619,07/17/2024 09:54:34.458736020,4,-0.00041845
-9.99854e-05,4.05647,-3.00945e-05,-0.00910628,07/17/2024 09:54:35.542297360,4,-0.000419838
-9.99854e-05,4.05646,-3.00937e-05,-0.00913638,07/17/2024 09:54:36.625827520,4,-0.000421225
-9.99855e-05,4.05646,-3.00968e-05,-0.00916647,07/17/2024 09:54:37.709468340,4,-0.000422613
-9.99854e-05,4.05646,-3.00959e-05,-0.00919657,07/17/2024 09:54:38.793080100,4,-0.000424
-9.99854e-05,4.05646,-3.0095e-05,-0.00922666,07/17/2024 09:54:39.876657320,4,-0.000425388
-9.99855e-05,4.05646,-3.00971e-05,-0.00925676,07/17/2024 09:54:40.960308900,4,-0.000426776
-9.99855e-05,4.05646,-3.00958e-05,-0.00928686,07/17/2024 09:54:42.043915200,4,-0.000428163
-9.99854e-05,4.05646,-3.00953e-05,-0.00931695,07/17/2024 09:54:43.127502200,4,-0.000429551
-9.99854e-05,4.05645,-3.00967e-05,-0.00934705,07/17/2024 09:54:44.211142360,4,-0.000430938
-9.99853e-05,4.05646,-3.00948e-05,-0.00937714,07/17/2024 09:54:45.294713700,4,-0.000432326
-9.99854e-05,4.05645,-3.00945e-05,-0.00940724,07/17/2024 09:54:46.378274000,4,-0.000433713
-9.99854e-05,4.05645,-3.00972e-05,-0.00943734,07/17/2024 09:54:47.461931040,4,-0.000435101
-9.99854e-05,4.05645,-3.00948e-05,-0.00946743,07/17/2024 09:54:48.545500820,4,-0.000436488
-9.99854e-05,4.05644,-3.00945e-05,-0.00949753,07/17/2024 09:54:49.629060820,4,-0.000437876
-9.99854e-05,4.05644,-3.00952e-05,-0.00952762,07/17/2024 09:54:50.712646320,4,-0.000439263
-9.99854e-05,4.05644,-3.0095e-05,-0.00955772,07/17/2024 09:54:51.796224540,4,-0.000440651
-9.99855e-05,4.05644,-3.0095e-05,-0.00958781,07/17/2024 09:54:52.879801620,4,-0.000442038
-9.99854e-05,4.05644,-3.00974e-05,-0.00961791,07/17/2024 09:54:53.963465460,4,-0.000443426
-9.99853e-05,4.05643,-3.00955e-05,-0.009648,07/17/2024 09:54:55.047060600,4,-0.000444813
-9.99853e-05,4.05643,-3.00959e-05,-0.0096781,07/17/2024 09:54:56.130670900,4,-0.000446201
-9.99854e-05,4.05643,-3.00987e-05,-0.0097082,07/17/2024 09:54:57.214383440,4,-0.000447589
-9.99854e-05,4.05643,-3.00945e-05,-0.00973829,07/17/2024 09:54:58.297943180,4,-0.000448976
-9.99854e-05,4.05643,-3.00948e-05,-0.00976839,07/17/2024 09:54:59.381513600,4,-0.000450364
-9.99855e-05,4.05643,-3.00968e-05,-0.00979848,07/17/2024 09:55:00.465155340,4,-0.000451751
-9.99852e-05,4.05642,-3.00944e-05,-0.00982858,07/17/2024 09:55:01.548715140,4,-0.000453139
-9.99856e-05,4.05643,-3.00945e-05,-0.00985867,07/17/2024 09:55:02.632273500,4,-0.000454526
-9.99854e-05,4.05642,-3.01002e-05,-0.00988877,07/17/2024 09:55:03.716040100,4,-0.000455914
-9.99855e-05,4.05642,-3.00949e-05,-0.00991887,07/17/2024 09:55:04.799613940,4,-0.000457301
-9.99853e-05,4.05642,-3.00946e-05,-0.00994896,07/17/2024 09:55:05.883177820,4,-0.000458689
-9.99853e-05,4.05642,-3.00968e-05,-0.00997906,07/17/2024 09:55:06.966821300,4,-0.000460076
-9.99855e-05,4.05642,-3.00952e-05,-0.0100092,07/17/2024 09:55:08.050407560,4,-0.000461464
-9.99854e-05,4.05642,-3.00949e-05,-0.0100392,07/17/2024 09:55:09.133982260,4,-0.000462852
-9.99854e-05,4.05641,-3.0097e-05,-0.0100693,07/17/2024 09:55:10.217630220,4,-0.000464239
-9.99855e-05,4.05641,-3.00948e-05,-0.0100994,07/17/2024 09:55:11.301200860,4,-0.000465627
-9.99854e-05,4.05641,-3.00963e-05,-0.0101295,07/17/2024 09:55:12.384826660,4,-0.000467014
-9.99853e-05,4.0564,-3.00973e-05,-0.0101596,07/17/2024 09:55:13.468488060,4,-0.000468402
